Li,Be,B,C,Mg,Al,Si,P,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Y,Zr,Nb,Mo,Pd,Ag,In,Sn,La,Ce,Pr,Nd,Sm,Gd,Tb,Dy,Ho,Er,Tm,Lu,Hf,Ta,W,Pt,Au,index,Dmax
0.0,0.0,7.861635e-05,0.000110062894,0.0,0.0,5.1886793e-05,0.00013679246,0.0,0.0,0.0,0.0,0.0,0.0,0.0011320756,0.0,0.0,0.0,0.0,6.289308e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984277,2.0
0.0,0.00031397174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006279435,0.0,0.0,0.0,0.0,0.0,0.0,0.00023547882,0.0,0.0,0.0,0.0003924647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99843013,14.0
0.0,0.0,0.0,0.0,0.0009169279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047805643,0.0,0.0,0.0001724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984326,9.0
0.0,0.0,8.607199e-05,0.00010954616,0.0,3.1298903e-05,5.1643194e-05,0.00013615024,0.0,0.0,0.0,0.0,3.599374e-05,0.0,0.0010672926,4.6948357e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984351,4.0
0.0,0.0,0.0,0.0,0.0,0.00012499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00059375,0.0,0.0,0.0,0.00071875,0.0,0.0,0.0,0.00012499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984375,20.0
0.0,0.0,0.0,0.0,0.0,0.00014040562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005616225,0.0,0.0,0.0,0.0007488299,0.0,0.0,0.0,0.00010920437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984399,10.4
0.0,0.0,0.0,0.0,0.001012461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003894081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015576323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99844235,1.0
0.0,0.0,0.0,0.0,0.0,0.000155521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000155521,0.000311042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000933126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984448,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00067003106,0.0,0.0,0.0,0.0,0.0,0.00014068323,0.0005627329,0.0,0.0,0.0,0.00014891304,0.0,0.0,0.0,0.0,0.0,3.0434783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984472,3.0
0.0,0.0,0.0,0.0,0.00031007754,0.0,0.0,0.0,0.0007751938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003875969,7.7519384e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984496,10.0
0.0,0.0,0.0,0.0,0.0,0.00015479876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019349845,0.00023993808,0.0,0.0,0.0,0.0,7.739938e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00088235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998452,2.0
0.0,0.0,0.0,0.0,0.0,0.0001545595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09119e-05,0.000309119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010510046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984544,5.0
0.00022438272,0.0,0.0,0.0,0.00019228396,0.0,0.0,0.0,0.0010030863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012345679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984568,5.0
0.0,0.0,0.00033898305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010631741,0.0,0.0,0.0,0.0,0.0,9.244992e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.622496e-05,0.0,0.0,0.99845916,4.0
0.0,0.0003076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003076923,0.0,0.0,0.0,0.0,0.0,0.00026923078,3.8461538e-05,0.0,0.0,0.0,0.0003076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003076923,0.0,0.0,0.0,0.0,0.99846154,15.0
0.0,0.0,0.0,0.0,0.0,0.00013357912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006344701,0.0,0.0,0.0,0.0006344701,0.0,0.0,0.0,0.00013357912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984639,20.0
0.0,0.0,0.0,0.0,0.0,0.00038343557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030674846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008435583,0.0,0.0,0.0,0.0,0.0,0.0,0.99846625,3.0
0.0,0.0,0.0,0.0,0.00047166922,0.0,0.0,0.0,0.00047166922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005880551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984686,0.5
0.0,0.0,0.0,0.0,0.0,0.000106972475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007640367,0.0,0.0,0.0,0.0006570795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.785932e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99847096,10.0
0.0,0.0,0.0,0.0,0.0005862595,0.0,0.0,0.0,0.00035419848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005862595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984733,1.5
0.0,0.0,0.00029268293,0.0,0.0,0.0,7.317073e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003292683,0.0007682927,0.0,0.0,0.0,0.0,0.0,0.0,6.097561e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984756,3.5
0.0,0.0,3.0441399e-05,0.0001369863,0.0,0.0,0.0,0.0001369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0012176561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99847794,1.8
0.0,0.0,0.0,0.0,0.0011398176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022796354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015197569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99848026,2.8
0.0,0.0,6.0698025e-05,0.000106221545,0.0,0.0,0.0,0.00013657057,0.0,0.0,0.0,0.0,7.587254e-05,0.0,0.0011380881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984825,2.0
0.0,9.090909e-05,0.0,0.0,0.0,0.00012121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047939393,0.0,0.0,0.0,0.0006969697,0.0,0.0,0.0,0.00012666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99848485,35.0
0.0,0.0,0.0,0.0,0.0,1.0226929e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00073296524,0.00073296524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6717094e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984871,8.0
0.0,0.0,0.0,0.0,0.000981873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003776435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015105741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99848944,1.0
0.0,0.0,0.00025143288,0.0,0.0,0.0,0.00012564103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010809955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0226245e-05,0.0,0.0,0.0,0.0,0.9984917,2.0
0.0,0.0,0.0,0.0,0.0,0.000105421685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000188253,0.000188253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010240964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99849397,1.5
0.0,0.0,9.022556e-05,0.00022556391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008661654,9.6240605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021052631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5037594e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99849623,3.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003153153,0.0,0.0,0.0,0.0,0.0,0.0005105105,0.0,0.0,0.0,0.0,0.00067567563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984985,0.7
0.0,0.0,0.0,0.0,0.0004602699,0.0,0.0,0.0,0.00034632685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006926537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99850076,0.5
0.0,0.0,0.0,0.0,0.0,0.0001497006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.48503e-05,0.0,0.0,0.00033682634,0.0,0.0,0.0,0.0009356287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99850297,20.0
0.0,0.0,0.0,0.0,0.0010463378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022421526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022421526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99850523,1.5
0.0,0.0,8.955224e-05,0.0002238806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002238806,0.0,0.0006119403,0.000104477615,0.0,0.0,0.0,0.0,2.9850746e-05,0.0,0.0,0.00020895523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99850744,16.0
0.0,0.00029794336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00081932935,0.0,0.0,0.0,0.0,0.0,0.00014897168,6.259314e-07,0.0,0.0,0.0,0.00022345752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985097,10.0
0.0,0.0,0.00035714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008452381,0.00021130953,0.0,0.0,0.0,0.0,0.0,0.0,7.4404765e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985119,2.0
0.0,0.0,0.0003564636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010545319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2407133e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4264484e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985141,3.5
0.0,0.0,0.0,0.0,0.0,0.00014836795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4183976e-05,0.00044510388,0.0,0.0,0.0,0.00081602373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985163,5.2
0.0,0.0,5.925926e-05,5.925926e-05,0.0,0.0,4.4444445e-05,0.00013333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0011259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.925926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985185,4.0
0.0,0.0,5.9171598e-05,5.9171598e-05,0.0,0.0,4.4378696e-05,0.000147929,0.0,0.0,0.0,0.0,0.0,0.0,0.0011390533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9585799e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99852073,2.5
0.0,0.0,0.0,0.0,0.0,0.0001846381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.385525e-05,0.0,0.00022156574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.385525e-05,0.0,0.0,0.00092319056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985229,9.0
0.0,0.0,0.0,0.0,0.0,0.000117994095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005752212,0.0,0.0,0.0,0.0006489676,0.0,0.0,0.0,0.00013274337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985251,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022082475,0.0,0.0,0.0,0.0,0.0,0.0,0.0008832842,0.0,0.0,0.0,0.0,6.1855667e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036804125,0.0,0.0,0.0,0.0,0.9985272,4.0
0.0,0.0,0.0,0.0,0.0009558823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029411766,7.3529416e-05,0.0,0.00014705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99852943,1.0
0.0,0.00029368576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005873715,0.0,0.0,0.0,0.0,0.0,0.00014684288,7.342144e-05,0.0,0.0,0.0,0.0003671072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985316,5.0
0.0,0.0,0.00032258066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009970674,5.8651025e-05,0.0,0.0,0.0,0.0,8.7976536e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985337,2.0
0.0,0.0,0.00021961934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008931186,0.00010248902,0.0,0.0,0.0,0.0,2.9282577e-05,0.00011713031,0.0,0.00010248902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985359,5.0
0.0,0.0,0.0,0.0,0.00086257304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045321637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014619883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998538,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.00014598541,7.2992705e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.759124e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0011532847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99854016,5.0
0.0,0.0,0.0003206997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009766764,0.0,0.0,0.0,0.0,0.0,8.746355e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28863e-05,0.0,0.0,0.99854225,3.0
0.0,0.0,3.8719068e-06,0.0,0.0,0.0,9.606987e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014508006,0.0013056769,0.0,0.0,0.0,0.0,0.0,0.0,1.4556041e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985444,2.0
0.0,0.0,0.00032790698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008853488,9.83721e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4651162e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72093e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99854654,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006240929,0.0,0.0,0.0,0.0007256894,0.0,0.0,0.0,0.00010159652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985486,4.0
0.0,0.0,0.00027826088,0.0,0.0,0.0,6.956522e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010017392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7971014e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.173913e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985507,3.0
0.0,0.0,0.0,0.0,0.00032561505,0.0,0.0,0.0,0.00068740954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043415342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985528,6.0
0.0,0.0,0.0,0.0,0.0,0.00014450867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33526e-05,0.0,0.0,0.00036127167,0.0,0.0,0.0,0.00086705206,0.0,0.0,0.0,2.8901733e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985549,8.0
0.0,0.0,0.0,0.0,0.0,0.00020202021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025974028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.658008e-05,0.0,0.0,0.0008946609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998557,5.0
0.0,0.0,0.0,0.0,0.0,0.00023054755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.204611e-05,0.00021613833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004610951,0.0004610951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99855906,10.0
0.0,0.0,0.0,0.0,0.00077697844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038129493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012230215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015827338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99856114,25.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00068965513,0.0,0.0,0.0,0.00068965513,0.0,0.0,0.0,5.7471265e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99856323,3.0
0.0,0.0,0.0,0.0,0.00087517936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032137733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.034433e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015781923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99856526,25.0
0.0,0.0,0.0,0.0,0.00022063038,0.0,0.0,0.0,0.00055014325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006618911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99856734,0.3
0.0,0.0,0.0,0.0,0.00021459228,0.0,0.0,0.0,0.0009298998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028612305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99856937,6.0
0.0,0.0,0.0,0.0,0.0,1.0857143e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00071367144,0.0,0.0,0.0,0.00071367144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5714286e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99857146,12.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007132668,0.0,0.0,0.0,0.0,0.0,0.00021398003,0.00045649073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2796004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985735,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.00023219374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038319087,0.0,0.0,0.0,0.0,0.0,0.0,3.276353e-05,7.834758e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006980057,0.9985755,5.0
